"170000";"171400";"171402";"Adoufe";2008-08-05;2009-06-29
"170000";"171400";"171402";"Adoufe";2009-06-30;2010-07-29
"170000";"171400";"171402";"Adoufe";2010-07-30;2013-09-29
"170000";"171400";"171403";"Andrães";1836-12-31;2001-03-11
"170000";"171400";"171403";"Andrães";2001-03-12;2003-07-30
"170000";"171400";"171403";"Andrães";2003-07-31;2004-07-30
"170000";"171400";"171403";"Andrães";2004-07-31;2005-04-29
"170000";"171400";"171403";"Andrães";2005-04-30;2006-05-30
"170000";"171400";"171403";"Andrães";2006-05-31;2007-06-29
"170000";"171400";"171403";"Andrães";2007-06-30;2008-08-04
"170000";"171400";"171403";"Andrães";2008-08-05;2009-06-29
"170000";"171400";"171403";"Andrães";2009-06-30;2010-07-29
"170000";"171400";"171403";"Andrães";2010-07-30;2050-12-31
"170000";"171400";"171404";"Arroios";1836-12-31;2001-03-11
"170000";"171400";"171404";"Arroios";2001-03-12;2003-07-30
"170000";"171400";"171404";"Arroios";2003-07-31;2004-07-30
"170000";"171400";"171404";"Arroios";2004-07-31;2005-04-29
"170000";"171400";"171404";"Arroios";2005-04-30;2006-05-30
"170000";"171400";"171404";"Arroios";2006-05-31;2007-06-29
"170000";"171400";"171404";"Arroios";2007-06-30;2008-08-04
"170000";"171400";"171404";"Arroios";2008-08-05;2009-06-29
"170000";"171400";"171404";"Arroios";2009-06-30;2010-07-29
"170000";"171400";"171404";"Arroios";2010-07-30;2050-12-31
"170000";"171400";"171405";"Borbela";1836-12-31;1960-11-22
"170000";"171400";"171405";"Borbela";1960-11-23;2001-03-11
"170000";"171400";"171405";"Borbela";2001-03-12;2003-07-30
"170000";"171400";"171405";"Borbela";2003-07-31;2004-07-30
"170000";"171400";"171405";"Borbela";2004-07-31;2005-04-29
"170000";"171400";"171405";"Borbela";2005-04-30;2006-05-30
"170000";"171400";"171405";"Borbela";2006-05-31;2007-06-29
"170000";"171400";"171405";"Borbela";2007-06-30;2008-08-04
"170000";"171400";"171405";"Borbela";2008-08-05;2009-06-29
"170000";"171400";"171405";"Borbela";2009-06-30;2010-07-29
"170000";"171400";"171405";"Borbela";2010-07-30;2013-09-29
"170000";"171400";"171406";"Campeã";1836-12-31;2001-03-11
"170000";"171400";"171406";"Campeã";2001-03-12;2003-07-30
"170000";"171400";"171406";"Campeã";2003-07-31;2004-07-30
"170000";"171400";"171406";"Campeã";2004-07-31;2005-04-29
"170000";"171400";"171406";"Campeã";2005-04-30;2006-05-30
"170000";"171400";"171406";"Campeã";2006-05-31;2007-06-29
"170000";"171400";"171406";"Campeã";2007-06-30;2008-08-04
"170000";"171400";"171406";"Campeã";2008-08-05;2009-06-29
"170000";"171400";"171406";"Campeã";2009-06-30;2010-07-29
"170000";"171400";"171406";"Campeã";2010-07-30;2050-12-31
"170000";"171400";"171407";"Constantim";1836-12-31;2001-03-11
"170000";"171400";"171407";"Constantim";2001-03-12;2003-07-30
"170000";"171400";"171407";"Constantim";2003-07-31;2004-07-30
"170000";"171400";"171407";"Constantim";2004-07-31;2005-04-29
"170000";"171400";"171407";"Constantim";2005-04-30;2006-05-30
"170000";"171400";"171407";"Constantim";2006-05-31;2007-06-29
"170000";"171400";"171407";"Constantim";2007-06-30;2008-08-04
"170000";"171400";"171407";"Constantim";2008-08-05;2009-06-29
"170000";"171400";"171407";"Constantim";2009-06-30;2010-07-29
"170000";"171400";"171407";"Constantim";2010-07-30;2013-09-29
"170000";"171400";"171408";"Ermida";1836-12-31;2001-03-11
"170000";"171400";"171408";"Ermida";2001-03-12;2003-07-30
"170000";"171400";"171408";"Ermida";2003-07-31;2004-07-30
"170000";"171400";"171408";"Ermida";2004-07-31;2005-04-29
"170000";"171400";"171408";"Ermida";2005-04-30;2006-05-30
"170000";"171400";"171408";"Ermida";2006-05-31;2007-06-29
"170000";"171400";"171408";"Ermida";2007-06-30;2008-08-04
"170000";"171400";"171408";"Ermida";2008-08-05;2009-06-29
"170000";"171400";"171408";"Ermida";2009-06-30;2010-07-29
"170000";"171400";"171408";"Ermida";2010-07-30;2013-09-29
"170000";"171400";"171409";"Folhadela";1836-12-31;2001-03-11
"170000";"171400";"171409";"Folhadela";2001-03-12;2003-07-30
"170000";"171400";"171409";"Folhadela";2003-07-31;2004-07-30
