"060000";"060700";"Lousã";"1936-12-31";"2050-12-31"
"060000";"060800";"Mira";"1898-01-13";"2050-12-31"
"060000";"060900";"Miranda do Corvo";"1836-12-31";"2050-12-31"
"060000";"061000";"Montemor-o-Velho";"1836-12-31";"2050-12-31"
"060000";"061100";"Oliveira do Hospital";"1836-12-31";"2050-12-31"
"060000";"061200";"Pampilhosa da Serra";"1836-12-31";"2050-12-31"
"060000";"061300";"Penacova";"1836-12-31";"2050-12-31"
"060000";"061400";"Penela";"1836-12-31";"2050-12-31"
"060000";"061500";"Soure";"1836-12-31";"2050-12-31"
"060000";"061600";"Tábua";"1836-12-31";"2050-12-31"
"060000";"061700";"Poiares";"1898-01-13";"1965-06-01"
"060000";"061700";"Vila Nova de Poiares";"1965-06-01";"2050-12-31"
"060000";"069400";"Poiares";"1836-12-31";"1836-12-31"
"060000";"069900";"Louzã";"1836-12-31";"1836-12-31"
"070000";"07AA00";"Borba";"1836-12-31";"1895-07-12"
"070000";"07AB00";"Mora";"1838-04-17";"1895-07-12"
"070000";"07AB00";"Pavia";"1836-12-31";"1838-04-17"
"070000";"07AC00";"Mourão";"1836-12-31";"1895-07-12"
"070000";"07AD00";"Viana do Alentejo";"1836-12-31";"1895-07-12"
"070000";"07AE00";"Vila de Canha";"1838-01-02";"1838-04-17"
"070000";"07AF00";"Vimieiro";"1836-12-31";"1855-10-24"
"070000";"070100";"Alandroal";"1836-12-31";"2050-12-31"
"070000";"070200";"Arraiolos";"1836-12-31";"2050-12-31"
"070000";"070300";"Borba";"1898-01-13";"2050-12-31"
"070000";"070400";"Estremoz";"1836-12-31";"2050-12-31"
"070000";"070500";"Évora";"1836-12-31";"2050-12-31"
"070000";"070600";"Montemor-o-Novo";"1836-12-31";"2050-12-31"
"070000";"070700";"Mora";"1898-01-13";"2050-12-31"
"070000";"070800";"Mourão";"1898-01-13";"2050-12-31"
"070000";"070900";"Portel";"1836-12-31";"2050-12-31"
"070000";"071000";"Redondo";"1836-12-31";"2050-12-31"
"070000";"071100";"Reguengos de Monsaraz";"1836-12-31";"2050-12-31"
"070000";"071200";"Vendas Novas";"1962-09-07";"2050-12-31"
"070000";"071300";"Viana do Alentejo";"1898-01-13";"2050-12-31"
"070000";"071400";"Vila Viçosa";"1836-12-31";"2050-12-31"
"080000";"08AA00";"Aljezur";"1837-09-27";"1895-08-14"
"080000";"08AB00";"Castro Marim";"1837-09-27";"1895-08-14"
"080000";"08AC00";"Vila do Bispo";"1836-12-31";"1895-08-14"
"080000";"080100";"Albufeira";"1836-12-31";"2050-12-31"
"080000";"080200";"Alcoutim";"1836-12-31";"2050-12-31"
"080000";"080300";"Aljezur";"1898-01-13";"2050-12-31"
"080000";"080400";"Castro Marim";"1898-01-13";"2050-12-31"
"080000";"080500";"Faro";"1836-12-31";"1914-05-31"
"080000";"080500";"Faro";"1914-06-01";"2050-12-31"
"080000";"080600";"Lagoa";"1836-12-31";"2050-12-31"
"080000";"080700";"Lagos";"1836-12-31";"2050-12-31"
"080000";"080800";"Loulé";"1836-12-31";"2050-12-31"
"080000";"080900";"Monchique";"1836-12-31";"2050-12-31"
"080000";"081000";"Olhão";"1836-12-31";"2050-12-31"
"080000";"081100";"Portimão";"1836-12-31";"2050-12-31"
"080000";"081200";"São Brás de Alportel";"1964-12-31";"2050-12-31"
"080000";"081200";"Alportel";"1914-06-01";"1964-12-31"
"080000";"081300";"Silves";"1836-12-31";"2050-12-31"
"080000";"081400";"Tavira";"1836-12-31";"2050-12-31"
"080000";"081500";"Vila do Bispo";"1898-01-13";"2050-12-31"
"080000";"081600";"Vila Real de Santo António";"1836-12-31";"2050-12-31"
"080000";"089900";"Alportel";"1836-12-31";"1836-12-31"
"090000";"09AA00";"Belmonte";"1836-12-31";"1853-12-31"
"090000";"09AB00";"Aguiar da Beira";"1836-12-31";"1896-06-26"
"090000";"09AC00";"Manteigas";"1836-12-31";"1896-06-26"
"090000";"09AD00";"Pesqueira";"1836-12-31";"1855-10-24"
"090000";"09AE00";"Trevões";"1836-12-31";"1838-04-07"
"090000";"09AF00";"Alverca";"1836-12-31";"1853-12-31"
"090000";"09AG00";"São João de Rei";"1837-07-04";"1853-12-31"
"090000";"09AH00";"Valhelhas";"1836-12-31";"1855-10-24"
"090000";"09AI00";"Vilar Maior";"1836-12-31";"1855-10-24"
"090000";"09AJ00";"Castelo Mendo";"1838-01-02";"1855-10-24"
"090000";"09AK00";"Marialva";"1836-12-31";"1855-10-24"
"090000";"09AL00";"Almendra";"1836-12-31";"1855-10-24"
"090000";"09AM00";"Freixo de Numão";"1836-12-31";"1853-12-31"
"090000";"09AN00";"Penedono";"1836-12-31";"1855-10-24"
"090000";"09AO00";"Jarmelo";"1836-12-31";"1853-12-31"
"090000";"09AP00";"Linhares";"1836-12-31";"1855-10-24"
"090000";"09AQ00";"Loriga";"1836-12-31";"1855-10-24"
"090000";"09AR00";"Penalva d'Alva";"1836-12-31";"1853-12-31"
"090000";"09AS00";"Ervedal";"1836-12-31";"1855-10-24"
"090000";"09AT00";"Sandomil";"1836-12-31";"1855-10-24"
"090000";"09AU00";"Sortelha";"1853-12-31";"1855-10-24"
"090000";"090100";"Aguiar da Beira";"1898-01-13";"2050-12-31"
"090000";"090200";"Almeida";"1836-12-31";"2050-12-31"
"090000";"090300";"Celorico da Beira";"1836-12-31";"2050-12-31"
"090000";"090400";"Figueira de Castelo Rodrigo";"1836-12-31";"2050-12-31"
"090000";"090500";"Algodres";"1836-12-31";"1837-06-12"
"090000";"090500";"Fornos de Algodres";"1837-06-12";"2050-12-31"
"090000";"090600";"Gouveia";"1836-12-31";"2050-12-31"
"090000";"090700";"Guarda";"1836-12-31";"2050-12-31"
"090000";"090800";"Manteigas";"1898-01-13";"2050-12-31"
"090000";"090900";"Meda";"1836-12-31";"2013-09-30"
"090000";"090900";"Mêda";"2013-09-30";"2050-12-31"
"090000";"091000";"Pinhel";"1836-12-31";"2050-12-31"
"090000";"091100";"Sabugal";"1836-12-31";"2050-12-31"
"090000";"091200";"Seia";"1836-12-31";"2050-12-31"
"090000";"091300";"Trancoso";"1836-12-31";"2050-12-31"
"090000";"091400";"Vila Nova de Foz Côa";"1836-12-31";"2050-12-31"
"100000";"10AA00";"Alvaiázere";"1836-12-31";"1895-09-07"
"100000";"10AB00";"Batalha";"1837-06-12";"1895-09-07"
"100000";"10AC00";"Pedrógão Grande";"1836-12-31";"1895-09-07"
"100000";"10AD00";"Porto de Mós";"1836-12-31";"1895-09-07"
"100000";"10AE00";"Chão de Couce";"1836-12-31";"1855-10-24"
"100000";"10AF00";"São Martinho do Porto";"1836-12-31";"1855-10-24"
"100000";"10AG00";"Maiorga";"1836-12-31";"1837-06-12"
"100000";"10AH00";"Marinha Grande";"1836-12-31";"1838-04-17"
"100000";"10AI00";"Cabaços";"1836-12-31";"1837-07-04"
"100000";"10AJ00";"Maçãs de Dona Maria";"1837-07-04";"1855-10-24"
"100000";"10AL00";"Louriçal";"1836-12-31";"1855-10-24"
"100000";"10AM00";"Pederneira";"1837-06-12";"1855-10-24"
"100000";"100100";"Alcobaça";"1836-12-31";"2050-12-31"
"100000";"100200";"Alvaiázere";"1898-01-13";"2050-12-31"
"100000";"100300";"Ansião";"1837-07-04";"2050-12-31"
"100000";"100400";"Batalha";"1898-01-13";"2050-12-31"
"100000";"100500";"Bombarral";"1914-03-28";"2050-12-31"
"100000";"100600";"Caldas da Rainha";"1836-12-31";"2050-12-31"
"100000";"100700";"Castanheira de Pêra";"1914-06-17";"2050-12-31"
"100000";"100800";"Figueiró dos Vinhos";"1836-12-31";"2050-12-31"
"100000";"100900";"Leiria";"1836-12-31";"2050-12-31"
"100000";"101000";"Marinha Grande";"1917-01-20";"2050-12-31"
"100000";"101100";"Pederneira";"1898-06-22";"1912-12-18"
"100000";"101100";"Nazaré";"1912-12-18";"2050-12-31"
"100000";"101200";"Óbidos";"1914-03-28";"2050-12-31"
"100000";"101200";"Obidos";"1836-12-31";"1914-03-28"
"100000";"101300";"Pedrógão Grande";"1898-01-13";"2050-12-31"
"100000";"101400";"Peniche";"1855-10-24";"2050-12-31"
"100000";"101500";"Pombal";"1836-12-31";"2050-12-31"
"100000";"101600";"Porto de Mós";"1898-01-13";"2050-12-31"
"100000";"109800";"Obidos";"1836-12-31";"1836-12-31"
"110000";"11AA00";"Alcácer do Sal";"1836-12-31";"1926-12-22"
"110000";"11AB00";"Alcochete";"1898-01-13";"1926-12-22"
"110000";"11AC00";"Aldeia Galega do Ribatejo";"1836-12-31";"1895-06-26"
"110000";"11AC00";"Aldeia Galega do Ribatejo";"1895-09-26";"1926-12-22"
"110000";"11AD00";"Almada";"1836-12-31";"1926-12-22"
"110000";"11AE00";"Barreiro";"1836-12-31";"1926-12-22"
"110000";"11AF00";"Sezimbra";"1836-12-31";"1926-12-22"
"110000";"11AG00";"Moita";"1898-01-13";"1926-12-22"
"110000";"11AH00";"Santiago do Cacém";"1836-12-31";"1926-12-22"
"110000";"11AI00";"Seixal";"1898-01-13";"1926-12-22"
"110000";"11AJ00";"Setúbal";"1836-12-31";"1926-12-22"
"110000";"11AL00";"Grândola";"1836-12-31";"1926-12-22"
"110000";"11AM00";"Sines";"1914-05-19";"1926-12-22"
"110000";"11AN00";"Palmela";"1926-11-08";"1926-12-22"
"110000";"11AO00";"Sobral de Monte Agraço";"1836-12-31";"1855-10-24"
"110000";"11AP00";"Alcochete";"1836-12-31";"1895-09-26"
"110000";"11AQ00";"Arruda dos Vinhos";"1836-12-31";"1895-09-26"
"110000";"11AR00";"Cadaval";"1837-06-12";"1895-09-26"
"110000";"11AS00";"Moita";"1837-04-28";"1895-09-26"
"110000";"11AT00";"Oeiras";"1836-12-31";"1895-09-30"
"110000";"11AU00";"Seixal";"1836-12-31";"1895-09-26"
"110000";"11AV00";"Belas";"1836-12-31";"1855-10-24"
"110000";"11AW00";"Olivais";"1852-09-11";"1886-07-26"
"110000";"11AX00";"Palmela";"1836-12-31";"1855-10-24"
"110000";"11AY00";"Belem";"1852-09-11";"1886-01-01"
"110000";"11AZ00";"Enxara dos Cavaleiros";"1836-12-31";"1855-10-24"
"110000";"11BA00";"Sobral de Monte Agraço";"1890-03-22";"1895-09-26"
"110000";"11BB00";"Sines";"1837-06-12";"1855-10-24"
"110000";"11BC00";"Alcoentre";"1836-12-31";"1855-10-24"
"110000";"11BD00";"Aldeia Galega da Merceana";"1836-12-31";"1855-10-24"
"110000";"11BE00";"Alhandra";"1836-12-31";"1855-10-24"
"110000";"11BF00";"Alhos Vedros";"1836-12-31";"1855-10-24"
"110000";"11BG00";"Alverca";"1836-12-31";"1855-10-24"
"110000";"11BH00";"Azeitão";"1836-12-31";"1855-10-24"
"110000";"11BI00";"Castanheira";"1836-12-31";"1837-06-12"
"110000";"11BJ00";"Colares";"1836-12-31";"1855-10-24"
"110000";"11BL00";"Ericeira";"1836-12-31";"1855-10-24"
"110000";"11BM00";"Peniche";"1836-12-31";"1855-10-24"
"110000";"11BN00";"Ribaldeira";"1836-12-31";"1855-10-24"
"110000";"11BO00";"Azueira";"1837-06-12";"1855-10-24"
"110000";"110100";"Alenquer";"1836-12-31";"2050-12-31"
"110000";"110200";"Arruda dos Vinhos";"1898-01-13";"2050-12-31"
"110000";"110300";"Azambuja";"1836-12-31";"2050-12-31"
"110000";"110400";"Cadaval";"1898-01-13";"2050-12-31"
"110000";"110500";"Cascais";"1836-12-31";"2050-12-31"
"110000";"110600";"Lisboa";"1836-12-31";"2050-12-31"
"110000";"110700";"Loures";"1886-07-26";"2050-12-31"
"110000";"110800";"Lourinhã";"1836-12-31";"2050-12-31"
"110000";"110900";"Mafra";"1836-12-31";"2050-12-31"
"110000";"111000";"Oeiras";"1898-01-13";"2050-12-31"
"110000";"111100";"Sintra";"1836-12-31";"2050-12-31"
"110000";"111200";"Sobral de Monte Agraço";"1898-01-13";"2050-12-31"
"110000";"111300";"Torres Vedras";"1836-12-31";"2050-12-31"
"110000";"111400";"Vila Franca de Xira";"1836-12-31";"2050-12-31"
"110000";"111500";"Amadora";"1979-09-11";"2050-12-31"
"110000";"111600";"Odivelas";"1998-12-14";"2050-12-31"
"110000";"118600";"Setúbal";"1836-12-31";"1836-12-31"
"110000";"118700";"Santiago do Cacém";"1836-12-31";"1836-12-31"
"110000";"118800";"Sines";"1836-12-31";"1836-12-31"
"110000";"118900";"Grândola";"1836-12-31";"1836-12-31"
"110000";"119000";"Alcácer do Sal";"1836-12-31";"1836-12-31"
"110000";"119100";"Moita";"1836-12-31";"1836-12-31"
"110000";"119200";"Palmela";"1836-12-31";"1836-12-31"
"110000";"119300";"Alcochete";"1836-12-31";"1836-12-31"
"110000";"119400";"Sezimbra";"1836-12-31";"1836-12-31"
"110000";"119500";"Almada";"1836-12-31";"1836-12-31"
"110000";"119600";"Barreiro";"1836-12-31";"1836-12-31"
"110000";"119700";"Aldeia Galega do Ribatejo";"1836-12-31";"1836-12-31"
"110000";"119800";"Seixal";"1836-12-31";"1836-12-31"
"110000";"119900";"Alverca";"1836-12-31";"1836-12-31"
"120000";"12AA00";"Gavião";"1836-12-31";"1895-09-26"
"120000";"12AB00";"Marvão";"1836-12-31";"1895-09-26"
"120000";"12AC00";"Souzel";"1836-12-31";"1855-10-24"
"120000";"12AD00";"Monforte";"1836-12-31";"1895-09-26"
"120000";"12AE00";"Alpalhão";"1836-12-31";"1853-08-03"
"120000";"12AF00";"Veiros";"1836-12-31";"1855-10-24"
"120000";"12AG00";"Souzel";"1863-07-10";"1895-09-26"
"120000";"12AH00";"Alegrete";"1837-06-12";"1855-10-24"
"120000";"12AI00";"Cabeço de Vide";"1837-09-27";"1855-10-24"
"120000";"120100";"Alter do Chão";"1836-12-31";"2050-12-31"
"120000";"120200";"Arronches";"1836-12-31";"2050-12-31"
"120000";"120300";"Avis";"1836-12-31";"2050-12-31"
"120000";"120400";"Campo Maior";"1836-12-31";"2050-12-31"
"120000";"120500";"Castelo de Vide";"1836-12-31";"2050-12-31"
"120000";"120600";"Crato";"1836-12-31";"2050-12-31"
"120000";"120700";"Elvas";"1836-12-31";"2050-12-31"
"120000";"120800";"Fronteira";"1836-12-31";"2050-12-31"
"120000";"120900";"Gavião";"1898-01-13";"2050-12-31"
"120000";"121000";"Marvão";"1898-01-13";"2050-12-31"
"120000";"121100";"Monforte";"1898-01-13";"2050-12-31"
"120000";"121200";"Nisa";"1836-12-31";"2050-12-31"
"120000";"121300";"Ponte de Sor";"1836-12-31";"2050-12-31"
"120000";"121400";"Portalegre";"1836-12-31";"2050-12-31"
"120000";"121500";"Sousel";"1898-01-13";"2050-12-31"
"120000";"129300";"Souzel";"1836-12-31";"1836-12-31"
"130000";"13AA00";"Barrosas";"1836-12-31";"1853-12-31"
"130000";"13AB00";"Bemviver";"1836-12-31";"1853-12-31"
"130000";"13AC00";"Santa Cruz";"1836-12-31";"1855-10-24"
"130000";"13AD00";"São Tomé de Negrelos";"1836-12-31";"1855-10-24"
"130000";"130100";"Amarante";"1836-12-31";"2050-12-31"
"130000";"130200";"Baião";"1836-12-31";"2050-12-31"
"130000";"130300";"Felgueiras";"1837-07-04";"2050-12-31"
"130000";"130400";"Gondomar";"1836-12-31";"2050-12-31"
"130000";"130500";"Lousada";"1838-04-17";"2050-12-31"
"130000";"130600";"Maia";"1836-12-31";"2050-12-31"
"130000";"130700";"Marco de Canaveses";"1853-12-31";"2050-12-31"
"130000";"130700";"Soalhães";"1836-12-31";"1853-12-31"
"130000";"130800";"Bouças";"1836-12-31";"1909-05-06"
"130000";"130800";"Matosinhos";"1909-05-06";"2050-12-31"
"130000";"130900";"Paços de Ferreira";"1836-12-31";"2050-12-31"
"130000";"131000";"Paredes";"1836-12-31";"2050-12-31"
"130000";"131100";"Penafiel";"1836-12-31";"2050-12-31"
"130000";"131200";"Porto";"1836-12-31";"2050-12-31"
"130000";"131300";"Póvoa de Varzim";"1836-12-31";"2050-12-31"
"130000";"131400";"Santo Tirso";"1836-12-31";"2050-12-31"
"130000";"131500";"Valongo";"1836-12-31";"2050-12-31"
"130000";"131600";"Vila do Conde";"1836-12-31";"2050-12-31"
"130000";"131700";"Vila Nova de Gaia";"1836-12-31";"2050-12-31"
"130000";"131800";"Trofa";"1998-12-14";"2050-12-31"
"130000";"139900";"Bouças";"1836-12-31";"1836-12-31"
"140000";"14AA00";"Vila Nova da Barquinha";"1836-12-31";"1895-11-21"
"140000";"14AB00";"Vila Nova de Constância";"1837-06-12";"1895-11-21"
"140000";"14AC00";"Montargil";"1837-06-12";"1855-10-24"
"140000";"14AD00";"Punhete";"1836-12-31";"1837-06-12"
"140000";"14AE00";"Alcanede";"1836-12-31";"1855-10-24"
"140000";"14AF00";"Ulme";"1836-12-31";"1855-10-24"
