"externalId";"name";"code";"active";"districtExternalId"
"171000";"Sabrosa";"171000";"true";"170000"
"090200";"Almeida";"090200";"true";"090000"
"011700";"Sever do Vouga";"011700";"true";"010000"
"181400";"Santa Comba Dão";"181400";"true";"180000"
"131500";"Valongo";"131500";"true";"130000"
"090700";"Guarda";"090700";"true";"090000"
"091100";"Sabugal";"091100";"true";"090000"
"121200";"Nisa";"121200";"true";"120000"
"131800";"Trofa";"131800";"true";"130000"
"160100";"Arcos de Valdevez";"160100";"true";"160000"
"170200";"Boticas";"170200";"true";"170000"
"030600";"Esposende";"030600";"true";"030000"
"060200";"Cantanhede";"060200";"true";"060000"
"181800";"Sernancelhe";"181800";"true";"180000"
"151300";"Sines";"151300";"true";"150000"
"310200";"Câmara de Lobos";"310200";"true";"300000"
"310600";"Porto Moniz";"310600";"true";"300000"
"071400";"Vila Viçosa";"071400";"true";"070000"
"090900";"Mêda";"090900";"true";"090000"
"160300";"Melgaço";"160300";"true";"160000"
"130800";"Matosinhos";"130800";"true";"130000"
"131700";"Vila Nova de Gaia";"131700";"true";"130000"
"181200";"Penedono";"181200";"true";"180000"
"111400";"Vila Franca de Xira";"111400";"true";"110000"
"130200";"Baião";"130200";"true";"130000"
"131600";"Vila do Conde";"131600";"true";"130000"
"151000";"Seixal";"151000";"true";"150000"
"010800";"Estarreja";"010800";"true";"010000"
"011000";"Ílhavo";"011000";"true";"010000"
"141800";"Tomar";"141800";"true";"140000"
"180800";"Mortágua";"180800";"true";"180000"
"061600";"Tábua";"061600";"true";"060000"
"011100";"Mealhada";"011100";"true";"010000"
"011500";"Ovar";"011500";"true";"010000"
"150800";"Palmela";"150800";"true";"150000"
"140300";"Almeirim";"140300";"true";"140000"
"100400";"Batalha";"100400";"true";"100000"
"130900";"Paços de Ferreira";"130900";"true";"130000"
"160600";"Ponte da Barca";"160600";"true";"160000"
"182100";"Tondela";"182100";"true";"180000"
"131200";"Porto";"131200";"true";"130000"
"011600";"São João da Madeira";"011600";"true";"010000"
"031100";"Vieira do Minho";"031100";"true";"030000"
"170400";"Mesão Frio";"170400";"true";"170000"
"110800";"Lourinhã";"110800";"true";"110000"
"150500";"Grândola";"150500";"true";"150000"
"090400";"Figueira de Castelo Rodrigo";"090400";"true";"090000"
"120900";"Gavião";"120900";"true";"120000"
"170500";"Mondim de Basto";"170500";"true";"170000"
"150300";"Almada";"150300";"true";"150000"
"100100";"Alcobaça";"100100";"true";"100000"
"050500";"Idanha-a-Nova";"050500";"true";"050000"
"061000";"Montemor-o-Velho";"061000";"true";"060000"
"160700";"Ponte de Lima";"160700";"true";"160000"
"320100";"Porto Santo";"320100";"true";"300000"
"160200";"Caminha";"160200";"true";"160000"
"030900";"Póvoa de Lanhoso";"030900";"true";"030000"
"310800";"Santa Cruz";"310800";"true";"300000"
"161000";"Vila Nova de Cerveira";"161000";"true";"160000"
"080700";"Lagos";"080700";"true";"080000"
"090600";"Gouveia";"090600";"true";"090000"
"021000";"Moura";"021000";"true";"020000"
"030100";"Amares";"030100";"true";"030000"
"031000";"Terras de Bouro";"031000";"true";"030000"
"121100";"Monforte";"121100";"true";"120000"
"031400";"Vizela";"031400";"true";"030000"
"141700";"Sardoal";"141700";"true";"140000"
"141300";"Mação";"141300";"true";"140000"
"030300";"Braga";"030300";"true";"030000"
"050400";"Fundão";"050400";"true";"050000"
"061100";"Oliveira do Hospital";"061100";"true";"060000"
"310100";"Calheta";"310100";"true";"300000"
"070500";"Évora";"070500";"true";"070000"
"120500";"Castelo de Vide";"120500";"true";"120000"
"140500";"Benavente";"140500";"true";"140000"
"180400";"Cinfães";"180400";"true";"180000"
"420600";"Vila Franca do Campo";"420600";"true";"400000"
"470100";"Horta";"470100";"true";"400000"
"181100";"Penalva do Castelo";"181100";"true";"180000"
"020200";"Almodôvar";"020200";"true";"020000"
"010200";"Albergaria-a-Velha";"010200";"true";"010000"
"310500";"Ponta do Sol";"310500";"true";"300000"
"081600";"Vila Real de Santo António";"081600";"true";"080000"
"100200";"Alvaiázere";"100200";"true";"100000"
"011300";"Oliveira de Azeméis";"011300";"true";"010000"
"020400";"Barrancos";"020400";"true";"020000"
"041100";"Vimioso";"041100";"true";"040000"
"060800";"Mira";"060800";"true";"060000"
"141000";"Entroncamento";"141000";"true";"140000"
"180200";"Carregal do Sal";"180200";"true";"180000"
"020700";"Cuba";"020700";"true";"020000"
"021200";"Ourique";"021200";"true";"020000"
"051000";"Vila de Rei";"051000";"true";"050000"
"091300";"Trancoso";"091300";"true";"090000"
"460100";"Lajes do Pico";"460100";"true";"400000"
"100600";"Caldas da Rainha";"100600";"true";"100000"
"121000";"Marvão";"121000";"true";"120000"
"160800";"Valença";"160800";"true";"160000"
"120800";"Fronteira";"120800";"true";"120000"
"070200";"Arraiolos";"070200";"true";"070000"
"040600";"Miranda do Douro";"040600";"true";"040000"
"060100";"Arganil";"060100";"true";"060000"
"051100";"Vila Velha de Ródão";"051100";"true";"050000"
"111600";"Odivelas";"111600";"true";"110000"
"181700";"Sátão";"181700";"true";"180000"
"170800";"Peso da Régua";"170800";"true";"170000"
"010600";"Castelo de Paiva";"010600";"true";"010000"
"020300";"Alvito";"020300";"true";"020000"
"170100";"Alijó";"170100";"true";"170000"
"182000";"Tarouca";"182000";"true";"180000"
"171400";"Vila Real";"171400";"true";"170000"
"110600";"Lisboa";"110600";"true";"110000"
"130700";"Marco de Canaveses";"130700";"true";"130000"
"091000";"Pinhel";"091000";"true";"090000"
"100900";"Leiria";"100900";"true";"100000"
"171300";"Vila Pouca de Aguiar";"171300";"true";"170000"
"071100";"Reguengos de Monsaraz";"071100";"true";"070000"
"090500";"Fornos de Algodres";"090500";"true";"090000"
"100500";"Bombarral";"100500";"true";"100000"
"101100";"Nazaré";"101100";"true";"100000"
"120400";"Campo Maior";"120400";"true";"120000"
"490100";"Corvo";"490100";"true";"400000"
"041000";"Vila Flor";"041000";"true";"040000"
"071000";"Redondo";"071000";"true";"070000"
"140900";"Coruche";"140900";"true";"140000"
"120200";"Arronches";"120200";"true";"120000"
"170900";"Ribeira de Pena";"170900";"true";"170000"
"070400";"Estremoz";"070400";"true";"070000"
"101600";"Porto de Mós";"101600";"true";"100000"
"120600";"Crato";"120600";"true";"120000"
"180500";"Lamego";"180500";"true";"180000"
"430100";"Angra do Heroísmo";"430100";"true";"400000"
"110200";"Arruda dos Vinhos";"110200";"true";"110000"
"040200";"Bragança";"040200";"true";"040000"
"040300";"Carrazeda de Ansiães";"040300";"true";"040000"
"120100";"Alter do Chão";"120100";"true";"120000"
"100300";"Ansião";"100300";"true";"100000"
"170700";"Murça";"170700";"true";"170000"
"040400";"Freixo de Espada à Cinta";"040400";"true";"040000"
"060900";"Miranda do Corvo";"060900";"true";"060000"
"071300";"Viana do Alentejo";"071300";"true";"070000"
"061500";"Soure";"061500";"true";"060000"
"450200";"Velas";"450200";"true";"400000"
"141600";"Santarém";"141600";"true";"140000"
"080400";"Castro Marim";"080400";"true";"080000"
"131300";"Póvoa de Varzim";"131300";"true";"130000"
"130300";"Felgueiras";"130300";"true";"130000"
"011200";"Murtosa";"011200";"true";"010000"
"021100";"Odemira";"021100";"true";"020000"
"142100";"Ourém";"142100";"true";"140000"
"310700";"Ribeira Brava";"310700";"true";"300000"
"080900";"Monchique";"080900";"true";"080000"
"182200";"Vila Nova de Paiva";"182200";"true";"180000"
"150600";"Moita";"150600";"true";"150000"
"311000";"São Vicente";"311000";"true";"300000"
"080500";"Faro";"080500";"true";"080000"
"080800";"Loulé";"080800";"true";"080000"
"170600";"Montalegre";"170600";"true";"170000"
"182300";"Viseu";"182300";"true";"180000"
"110900";"Mafra";"110900";"true";"110000"
"120700";"Elvas";"120700";"true";"120000"
"170300";"Chaves";"170300";"true";"170000"
"150400";"Barreiro";"150400";"true";"150000"
"460200";"Madalena";"460200";"true";"400000"
"041200";"Vinhais";"041200";"true";"040000"
"070100";"Alandroal";"070100";"true";"070000"
"030200";"Barcelos";"030200";"true";"030000"
"040700";"Mirandela";"040700";"true";"040000"
"151100";"Sesimbra";"151100";"true";"150000"
"080200";"Alcoutim";"080200";"true";"080000"
"011900";"Vale de Cambra";"011900";"true";"010000"
"031300";"Vila Verde";"031300";"true";"030000"
"050300";"Covilhã";"050300";"true";"050000"
"060500";"Figueira da Foz";"060500";"true";"060000"
"080100";"Albufeira";"080100";"true";"080000"
"140600";"Cartaxo";"140600";"true";"140000"
"160400";"Monção";"160400";"true";"160000"
"181500";"São João da Pesqueira";"181500";"true";"180000"
"480200";"Santa Cruz das Flores";"480200";"true";"400000"
"131100";"Penafiel";"131100";"true";"130000"
"141100";"Ferreira do Zêzere";"141100";"true";"140000"
"061400";"Penela";"061400";"true";"060000"
"182400";"Vouzela";"182400";"true";"180000"
"150700";"Montijo";"150700";"true";"150000"
"151200";"Setúbal";"151200";"true";"150000"
"130400";"Gondomar";"130400";"true";"130000"
"310300";"Funchal";"310300";"true";"300000"
"140100";"Abrantes";"140100";"true";"140000"
"110500";"Cascais";"110500";"true";"110000"
"120300";"Avis";"120300";"true";"120000"
"060300";"Coimbra";"060300";"true";"060000"
"060600";"Góis";"060600";"true";"060000"
"450100";"Calheta";"450100";"true";"400000"
"140400";"Alpiarça";"140400";"true";"140000"
"081500";"Vila do Bispo";"081500";"true";"080000"
"111000";"Oeiras";"111000";"true";"110000"
"180300";"Castro Daire";"180300";"true";"180000"
"410100";"Vila do Porto";"410100";"true";"400000"
"130500";"Lousada";"130500";"true";"130000"
"121300";"Ponte de Sor";"121300";"true";"120000"
"130100";"Amarante";"130100";"true";"130000"
"070300";"Borba";"070300";"true";"070000"
"050200";"Castelo Branco";"050200";"true";"050000"
"420300";"Ponta Delgada";"420300";"true";"400000"
"180700";"Moimenta da Beira";"180700";"true";"180000"
"420100";"Lagoa";"420100";"true";"400000"
"050700";"Penamacor";"050700";"true";"050000"
"150900";"Santiago do Cacém";"150900";"true";"150000"
"111200";"Sobral de Monte Agraço";"111200";"true";"110000"
"181000";"Oliveira de Frades";"181000";"true";"180000"
"100800";"Figueiró dos Vinhos";"100800";"true";"100000"
"040800";"Mogadouro";"040800";"true";"040000"
"061200";"Pampilhosa da Serra";"061200";"true";"060000"
"050100";"Belmonte";"050100";"true";"050000"
"031200";"Vila Nova de Famalicão";"031200";"true";"030000"
"061300";"Penacova";"061300";"true";"060000"
"130600";"Maia";"130600";"true";"130000"
"171200";"Valpaços";"171200";"true";"170000"
"081100";"Portimão";"081100";"true";"080000"
"310400";"Machico";"310400";"true";"300000"
"081300";"Silves";"081300";"true";"080000"
"060400";"Condeixa-a-Nova";"060400";"true";"060000"
"142000";"Vila Nova da Barquinha";"142000";"true";"140000"
"180900";"Nelas";"180900";"true";"180000"
"141500";"Salvaterra de Magos";"141500";"true";"140000"
"110400";"Cadaval";"110400";"true";"110000"
"141200";"Golegã";"141200";"true";"140000"
"090800";"Manteigas";"090800";"true";"090000"
"110100";"Alenquer";"110100";"true";"110000"
"011800";"Vagos";"011800";"true";"010000"
"010900";"Santa Maria da Feira";"010900";"true";"010000"
