what,kind,bundleId,bundleVersion,description,time
ws,sysinfo,,,"gtk",1253457410676
locale,sysinfo,,,"pt_PT",1253457410676
processors,sysinfo,,,"2",1253457410676
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1253457410676
java.runtime.version,sysinfo,,,"1.6.0_14-b08",1253457410676
java.specification.name,sysinfo,,,"Java Platform API Specification",1253457410676
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1253457410676
java.specification.version,sysinfo,,,"1.6",1253457410676
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1253457410676
java.version,sysinfo,,,"1.6.0_14",1253457410676
java.vm.info,sysinfo,,,"mixed mode",1253457410676
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1253457410676
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1253457410676
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1253457410676
java.vm.specification.version,sysinfo,,,"1.0",1253457410676
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1253457410676
java.vm.version,sysinfo,,,"14.0-b16",1253457410676
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.bugzilla.ui",1253457410683
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.tasks.ui",1253457410762
started,bundle,org.eclipse.team.svn.mylyn,0.7.8.I20090506-1500,"org.eclipse.team.svn.mylyn",1253457410772
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.monitor.ui",1253457410796
started,bundle,org.eclipse.mylyn.team.ui,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.team.ui",1253457410832
started,bundle,org.eclipse.team.svn.core,0.7.8.I20090506-1500,"org.eclipse.team.svn.core",1253457410899
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1253457410934
started,bundle,org.eclipse.team.svn.ui,0.7.8.I20090506-1500,"org.eclipse.team.svn.ui",1253457411001
